Start Phrase,Ending 1,Ending 2,Labels,Response,answer,not_generated,match
Àdàbà ni Dọlápọ̀,Dọlápọ̀ máa ń dásí ohun tí wọn kò pè é sí,Dọlápọ̀ kì í dásí ohun tí wọn kò pè é sí,0,"{
  ""answer"": 1
} 

In this metaphor, ""Àdàbà ni Dọlápọ̀"" is likened to ""Dọlápọ̀ kì í dásí ohun tí wọn kò pè é sí"" which means ""Dolapo does not reveal private information"". This is because Adàbà (snake) is known for being secretive and sneaky, hence the comparison to someone who does not disclose confidential information. Hence, option 1 is the closest meaning to the metaphor.",1,,0
Ó fẹnu họra,Ó gọ̀,O gbọ́n,1,"{
  ""question"": ""Ó fẹnu họra"",
  ""option_0"": ""Ó gọ̀"",
  ""option_1"": ""O gbọ́n"",
  ""explanation"": ""The metaphor 'Ó fẹnu họra' can be interpreted as 'he has displayed courage.' In this context, 'O gọ̀' which means 'he is brave' is a closer meaning."",
  ""answer"": 0
}",0,,0
Ó kọ́gbọ́n rù,Ó gọ̀,O gbọ́n,0,"{
  ""question"": ""Ó kọ́gbọ́n rù"",
  ""optionChosen"": 1,
  ""explanation"": ""The metaphor suggests that the individual is paying attention or alert. 'O gbọ́n' translates to 'listening' or 'paying attention' which is the closest meaning to the metaphor."",
  ""answer"": 1
}",1,,0
Eku ni ó ń lé sími,Nǹkan búburú ni ó ń wá fún mi,Nǹkan rere ni ò ń wá fún mi,0,"{
  ""explanation"": ""The metaphor suggests that what will come next is something good or positive."",
  ""answer"": 1
}",1,,0
Wọ́n ti dòkúta sérù Olùkọ́,Wọ́n ti wá ìpalára fún Olùkọ́,Wọ́n ti wá ìdẹ̀ra fún Olùkọ́,1,"{
  ""answer"": 0
} 

Explanation: The metaphor comparing a doctor to a tailor implies that someone has sought medical attention, not clothing alterations. Therefore, the closest meaning is ""Wọ́n ti wá ìpalára fún Olùkọ́"" which means ""They have sought medical attention for the tailor.""",0,,0
Adéoyè ti dẹni àná,Adéoyè ti kú,Adéoyè wà láàyè,1,"{
  ""Question1"": {
    ""Startphrase"": ""Adéoyè ti dẹni àná"",
    ""Options"": {
      ""0"": ""Adéoyè ti kú"",
      ""1"": ""Adéoyè wà láàyè""
    },
    ""Explanation"": ""The metaphor here is indicating that Adéoyè is experiencing a difficult situation or setback. The closest meaning to this metaphor is 'Adéoyè ti kú', which means 'Adéoyè is in trouble' or 'Adéoyè is facing challenges'."",
    ""Answer"": 0
  }
}",0,,0
Àdìsá ti tọwọ́ bọná,Àdìsá ti fọ̀rọ̀ ara rẹ̀ kọ́gbọ́n,Àdìsá ti fọ̀rọ̀ ọlọ́rọ̀ kọ́gbọ́n,1,"{
  ""answer"": 0
} 

Explanation: The metaphor ""Àdìsá ti tọwọ́ bọná"" implies someone who is burdened or overwhelmed. Option 0) ""Àdìsá ti fọ̀rọ̀ ara rẹ̀ kọ́gbọ́n"" translates to ""someone carrying a heavy load"" which closely aligns with the metaphor. Option 1) ""Àdìsá ti fọ̀rọ̀ ọlọ́rọ̀ kọ́gbọ́n"" translates to ""someone who is free from worries"" which does not",0,,0
Àkekèé ni Dayọ̀,Ènìyàn tó lè ṣeni níjàm̀bá ni Dayọ̀,Ènìyàn tó lè ṣeni láǹfààní ni Dayọ̀,1,"{
  ""answer"": 0
} 

Explanation: The metaphor ""Àkekèé ni Dayọ̀"" is comparing Dayọ̀ to a ripe papaya. Option 0) Ènìyàn tó lè ṣeni níjàm̀bá ni Dayọ̀ translates to ""A person who can be enjoyed when ripe"" which is the closest meaning to the metaphor.",0,,0
Àdàbà̀ ni Dayọ̀,Ènìyàn tó lè ṣeni níjàm̀bá ni Dayọ̀,Ènìyàn tó lè ṣeni láǹfààní ni Dayọ̀,0,"{
  ""explanation"": ""Àdàbà̀ is referring to a riddle or puzzle which needs to be solved. In this context, it is comparing Dayo to a challenging puzzle."",
  ""answer"": 1
}",1,,0
Ó ti kó́wó sími lápò,Ó ti wá àkóbá fún mi,Ó di yọ ọ̀ràn lórùn mi,0,"{
  ""Question"": ""Ó ti kó́wó sími lápò"",
  ""Option"": 1,
  ""Explanation"": ""The metaphor here is comparing someone carrying a load on their head (kó́wó sími) to receiving a blessing or favor (àkóbá fún mi). It indicates that the person has received a blessing or favor."",
  ""Answer"": 1
}",1,,0
Ẹja ni ọ̀rọ̀ náà fún mi,Ọ̀rọ̀ náà rí bí mo ṣe fẹ́,Ọ̀rọ̀ náà rí bí mo kò ṣe fẹ́,1,"{
  ""answer"": 0
}

Explanation: The metaphor ""Ẹja ni ọ̀rọ̀ náà fún mi"" can be interpreted as ""The words are like fish to me."" In this context, fish are often associated with something valuable or desirable. Therefore, the closest meaning would be ""Ọ̀rọ̀ náà rí bí mo ṣe fẹ́"" which translates to ""The words are something I desire.""",0,,0
Bẹ́ igi fún un,Fí ẹgba nà án,Gbà sílẹ̀ lọ́wọ́ ẹgba,1,"{
  ""question"": ""Bẹ́ igi fún un"",
  ""options"": [
    {
      ""option1"": ""Fí ẹgba nà án"",
      ""option2"": ""Gbà sílẹ̀ lọ́wọ́ ẹgba""
    }
  ],
  ""explanation"": ""This metaphor implies providing support or assistance to someone. 'Fí ẹgba nà án' translates to 'support with a stick' which aligns with the idea of offering help."",
  ""answer"": 0
}",0,,0
Dáṣọ ró Ọmọ́yẹ,Àtúnṣe yìí ò wúlò mọ́,Àtúnṣe yìí wúlò,0,"{
  ""answer"": 1
} 

This metaphor is suggesting that the beginning of something (Dáṣọ ró Ọmọ́yẹ) leads to a journey or progress (Àtúnṣe yìí wúlò) rather than it not happening at all (Àtúnṣe yìí ò wúlò mọ́).",1,,0
Fọwọ́ wọ́nú,Má bínú,Bínu,0,"{
  ""question"": ""Fọwọ́ wọ́nú"",
  ""options"": {
    ""0"": ""Má bínú"",
    ""1"": ""Bínu""
  },
  ""answer"": 1
} 

Explanation: The phrase ""Fọwọ́ wọ́nú"" can be interpreted as a call for calmness or patience in a situation. ""Bínu"" is the option that closely relates to this meaning, as it implies being calm or patient. Therefore, option 1 is the correct answer.",1,,0
Ọ̀pọ̀lọpọ̀ àwọn ènìyàn ni wọ́n ti kọjá lọ,Ọ̀pọ̀lọpọ̀ àwọn ènìyàn ni wọ́n ti kú,Ọ̀pọ̀lọpọ̀ àwọn ènìyàn ni wọ́n wà láàyè,1,"{
  ""Startphrase"": ""Ọ̀pọ̀lọpọ̀ àwọn ènìyàn ni wọ́n ti kọjá lọ"",
  ""Options"": {
    ""0"": ""Ọ̀pọ̀lọpọ̀ àwọn ènìyàn ni wọ́n ti kú"",
    ""1"": ""Ọ̀pọ̀lọpọ̀ àwọn ènìyàn ni wọ́n wà láàyè""
  },
  ""Explanation"": ""The phrase 'Ọ̀pọ",0,NG,0
Ọ̀pọ̀lọpọ̀ àwọn ènìyàn ni padà bí,Ọ̀pọ̀lọpọ̀ àwọn ènìyàn ni wọ́n ti kú,Ọ̀pọ̀lọpọ̀ àwọn ènìyàn ni wọ́n wà láàyè,0,"{
  ""Explanation"": ""The metaphor is conveying the idea of a group of people coming together or gathering again after a period of separation, similar to how a flock of birds regather."",
  ""Answer"": 1
}",1,,0
Wọ́n ń dáná sí Rẹ̀mí lórí,Wọ́n ń fi Rẹ̀mí sílẹ̀ láìbáwí,Wọ́n ń bá Rẹ̀mí wí gidigidi,1,"{
  ""answer"": 0
}  

Explanation: The phrase ""Wọ́n ń dáná sí Rẹ̀mí lórí"" translates to ""They threw Remi on the head."" This metaphor can be interpreted as either ""They heavily criticized Remi"" (Option 0) or ""They praised Remi excessively"" (Option 1). In this context, the criticism implied by ""throwing on the head"" aligns more closely with Option 0 where they heavily criticized Remi.",0,,0
Adébáre lulẹ̀,Adébáre ní ìjákulẹ̀,Adébáre ní ìgbéga,1,"{
  ""question"": ""Adébáre lulẹ̀"",
  ""option0"": ""Adébáre ní ìjákulẹ̀"",
  ""option1"": ""Adébáre ní ìgbéga"",
  ""explanation"": ""The metaphor 'Adébáre lulẹ̀' translates to 'The morning is calm.' Choosing 'Adébáre ní ìgbéga' would mean 'The morning is full of struggles,' which is the opposite of calm. Therefore, the closest meaning is 'Adébáre ní ìjákulẹ̀' which",0,,0
Adébáre mókè,Adébáre ní ìjákulẹ̀,Adébáre ní ìgbéga,0,"{
  ""question"": ""Adébáre mókè"",
  ""option_0"": ""Adébáre ní ìjákulẹ̀"",
  ""option_1"": ""Adébáre ní ìgbéga"",
  ""explanation"": ""The metaphor 'Adébáre mókè' is closer in meaning to 'Adébáre ní ìgbéga' which translates to 'Success is at the edge'. This implies that success is within reach or close by, just like something is at the edge waiting to be reached."",
  ""answer"": 1
}",1,,0
Ọmọ yẹn padà dúró,Ọmọ yẹn padà kú,Ọmọ yẹ padà yè,0,"{
  ""answer"": 1
}

Explanation: In this metaphor, ""Ọmọ yẹn padà dúró"" is implying that the child stopped, which is closer in meaning to ""Ọmọ yẹ padà yè"" where the child stopped but did not die.",1,,0
Dè̀jì kò dáhun rí,Dèjì ni ó dá gbogbo ọ̀rọ̀ náà sílẹ̀,Dèjì kò mọ nǹkan nípa ọ̀rọ̀ náà,0,"{
  ""answer"": 1
}

Explanation: The metaphor ""Dè̀jì kò dáhun rí"" translates to ""Dè̀jì does not have any knowledge about the matter,"" which closely aligns with option 1) Dèjì kò mọ nǹkan nípa ọ̀rọ̀ náà meaning ""Dè̀jì does not know anything about the matter."" This option captures the essence of the metaphor, emphasizing the lack of understanding or awareness.",1,,0
Ọfọ́n-ọ̀n ni Táyọ̀,Olè ni Táyọ̀,Olùṣọ́ ni Táyọ̀,1,"{
  ""question"": ""Ọfọ́n-ọ̀n ni Táyọ̀"",
  ""option0"": ""Olè ni Táyọ̀"",
  ""explanation0"": ""This option implies that Táyọ̀ is a thief, which is not related to the metaphor. It is not a fitting meaning for the metaphor."",
  ""option1"": ""Olùṣọ́ ni Táyọ̀"",
  ""explanation1"": ""This option implies that Táyọ̀ is a storyteller or someone who exaggerates or embellishes stories. In the context of the metaphor, Ọfọ́n-ọ̀n",0,NG,0
Tèmítọ́pẹ́ ló gbégbá orókè,Tèmítọ́pé ló ṣẹ́gun,Tèmí ló pàdánù,0,"{
  ""answer"": 1
}

Explanation: The metaphor ""Tèmítọ́pẹ́ ló gbégbá orókè"" uses the image of climbing a hill to symbolize progress or achievement. Option 1) Tèmí ló pàdánù, which means ""Tèmi is at the top"", better aligns with this idea of reaching a goal or success. Option 0) Tèmítọ́pé ló ṣẹ́gun does not capture the sense of reaching a significant point, so it is not the closest meaning to the metaphor.",1,,0
Mo ti ń bá ọ̀tá sùn,Mo ti ní ìṣẹ́gun lórí àwọn ọ̀tá mi,Mo pàdánù sí ọwọ́ àwọn ọ̀tá mi,1,"{
  ""explanation"": ""The metaphor is suggesting that the speaker has been able to make their enemies sleep, referring to defeating or overcoming them."",
  ""answer"": 0
}",0,,0
Dẹ̀gún síwájú,Ṣe nǹkan dáadáa ṣaájú,Ṣe ìbàjẹ́ ṣaajú,1,"{
  ""question"": ""Dẹ̀gún síwájú"",
  ""option_index"": 0
}Explanation: The phrase ""Dẹ̀gún síwájú"" translates to ""the hen forecasts the rain."" In this context, it is a metaphor for being observant and attentive to signs around you. Option 0) ""Ṣe nǹkan dáadáa ṣaájú"" translates to ""to do something good helps the future,"" which aligns with the idea of being vigilant and proactive. Option 1) ""Ṣe ìbàjẹ́ ṣaajú"" translates to",0,,0
Ìjẹ ẹ̀lírí ni Òjó ń jẹ,Oúnjẹ tíńtín ni Òjọ́ ń rí jẹ,Ouńjẹ púpọ̀ ni Òjọ́ ń rí jẹ,1,"{
	""Question"": ""Ìjẹ ẹ̀lírí ni Òjó ń jẹ"",
	""Option_0"": ""Oúnjẹ tíńtín ni Òjọ́ ń rí jẹ"",
	""Option_1"": ""Ouńjẹ púpọ̀ ni Òjọ́ ń rí jẹ"",
	""Answer"": 0
}

Explanation: The metaphor ""Ìjẹ ẹ̀lírí ni Òjó ń jẹ"" translates to ""Today is a delicious meal"". Option 0)",0,,0
Ìjẹ̀ erin ni Òjó ń jẹ,Oúnjẹ tíńtín ni Òjọ́ ń rí jẹ,Ouńjẹ púpọ̀ ni Òjọ́ ń rí jẹ,0,"{
  ""question"": ""Ìjẹ̀ erin ni Òjó ń jẹ"",
  ""option0"": ""Oúnjẹ tíńtín ni Òjọ́ ń rí jẹ"",
  ""option1"": ""Ouńjẹ púpọ̀ ni Òjọ́ ń rí jẹ"",
  ""explanation"": ""The metaphor 'Ìjẹ̀ erin ni Òjó ń jẹ' translates to 'The day is like a horse that is running'. In this context, horses are known for their speed and agility, hence the meaning",1,NG,0
Àdìsá láyà,Akínkanjú ni Àdìsá,Ọ̀lẹ ni Àdìsá,0,"{
  ""question"": ""Àdìsá láyà"",
  ""option1"": ""Akínkanjú ni Àdìsá"",
  ""option2"": ""Ọ̀lẹ ni Àdìsá"",
  ""explanation"": ""The phrase 'Àdìsá láyà' implies that someone is mischievous or deceitful. The option 'Ọ̀lẹ ni Àdìsá' translates to mean 'The person is mischievous or deceitful' which aligns more closely with the metaphor."",
  ""answer"": 1
}",1,,0
Ẹnu mi gbẹ,Kò sówó lọ́wọ́ mi,Owó pọ̀ lọ́wọ́ mi,1,"{
  ""question"": ""Ẹnu mi gbẹ"",
  ""options"": {
    ""0"": ""Kò sówó lọ́wọ́ mi"",
    ""1"": ""Owó pọ̀ lọ́wọ́ mi""
  },
  ""answer"": 0
} 

Explanation: ""Ẹnu mi gbẹ"" translates to ""My mouth is heavy"" in English. The metaphorical meaning is closer to option 0, ""Kò sówó lọ́wọ́ mi"" which means ""I can't speak"". When someone says their mouth feels heavy, it usually implies difficulty in",0,,0
Ẹnu mi tutù,Kò sówó lọ́wọ́ mi,Owó pọ̀ lọ́wọ́ mi,0,"{
  ""Question1"": {
    ""Startphrase"": ""Ẹnu mi tutù,"",
    ""Options"": {
      ""0"": ""Kò sówó lọ́wọ́ mi"",
      ""1"": ""Owó pọ̀ lọ́wọ́ mi""
    },
    ""Explanation"": ""This metaphor implies that the speaker's words are soothing or calming. 'Kò sówó lọ́wọ́ mi' means 'Do not touch my wealth', which is not related to the calming effect of the words. 'Owó pọ̀ lọ́wọ́ mi' means 'Money",1,,0
Òun ló kọ́lá bá mi,Òun ló kó ẹ̀gbin bá mi,Òun ló mú iyì bá mi,0,"{
  ""Question"": ""Òun ló kọ́lá bá mi"",
  ""Option"": 1,
  ""Explanation"": ""The metaphor here suggests that the person being referred to is like the kọ́lá nut, which is considered precious and valuable. Therefore, the closest meaning would be 'Òun ló mú iyì bá mi', which means 'He/she is like a precious stone to me'.""
}",1,,0
Ó ń gbé mi gẹṣin tọ́ba ìlú wa ṣẹ̀ṣẹ̀ rà,Ó ń ṣe ìlérí irọ́ fún mi,Ó ń ṣe ìlérí òtítọ́ fún mi,0,"{
  ""answer"": 1
}

Explanation: The metaphor ""Ó ń gbé mi gẹṣin tọ́ba ìlú wa ṣẹ̀ṣẹ̀ rà"" translates to ""He carries me on his shoulder when our town is in trouble."" This implies someone offering support and help during difficult times, which aligns closely with the meaning of ""Ó ń ṣe ìlérí òtítọ́ fún mi"" - ""He provides true guidance for me."" Option 1 is the closest meaning to the metaphor.",1,,0
Àjàdí ló fọ áwo,Àjàdí ló ba nǹkan jẹ́,Àjàdí ló tún nǹkan ṣe,0,"{
  ""question"": ""Àjàdí ló fọ áwo"",
  ""option0"": ""Àjàdí ló ba nǹkan jẹ́"",
  ""option1"": ""Àjàdí ló tún nǹkan ṣe"",
  ""explantion"": ""The metaphor 'Àjàdí ló fọ áwo' translates to 'The traveler has crossed the road'. This implies that the traveler has achieved a goal or completed a task, similar to the option 'Àjàdí ló tún nǹkan ṣe' which means 'The traveler has accomplished something'"",",1,,0
